2.41,23.27,4.689286111,14.082
2.42,23.27,4.7286,14.153
2.43,23.28,4.768097222,14.219
2.44,23.28,4.807533333,14.197
2.45,23.28,4.847025,14.217
2.46,23.26,4.886566667,14.235
2.47,23.29,4.926369444,14.329
2.48,23.29,4.966402778,14.412
2.49,23.29,5.006436111,14.412
2.5,23.28,5.046638889,14.473
2.51,23.28,5.086808333,14.461
2.52,23.27,5.126788889,14.393
2.53,23.25,5.166694444,14.366
2.54,23.28,5.206736111,14.415
2.55,23.27,5.246788889,14.419
2.56,23.26,5.286786111,14.399
2.57,23.27,5.326933333,14.453
2.58,23.29,5.367522222,14.612
2.59,23.28,5.408388889,14.712
2.6,23.26,5.449316667,14.734
2.61,23.25,5.490044444,14.662
2.62,23.27,5.531019444,14.751
2.63,23.27,5.572566667,14.957
2.64,23.27,5.614188889,14.984
2.65,23.28,5.655913889,15.021
2.66,23.27,5.697555556,14.991
2.67,23.28,5.739055556,14.94
2.68,23.28,5.780455556,14.904
2.69,23.29,5.821875,14.911
2.7,23.29,5.863872222,15.119
2.71,23.28,5.905922222,15.138
2.72,23.26,5.947733333,15.052
2.73,23.29,5.989836111,15.157
2.74,23.27,6.032336111,15.3
2.75,23.27,6.075113889,15.4
2.76,23.27,6.118183333,15.505
2.77,23.28,6.161252778,15.505
2.78,23.29,6.204355556,15.517
2.79,23.28,6.247302778,15.461
2.8,23.3,6.290502778,15.552
2.81,23.28,6.333575,15.506
2.82,23.27,6.376525,15.462
2.83,23.28,6.419511111,15.475
2.84,23.27,6.462483333,15.47
2.85,23.27,6.505561111,15.508
2.86,23.27,6.548722222,15.538
2.87,23.28,6.592072222,15.606
2.88,23.28,6.6355,15.634
2.89,23.28,6.679030556,15.671
2.9,23.27,6.722669444,15.71
2.91,23.28,6.766625,15.824
2.92,23.28,6.810847222,15.92
2.93,23.27,6.855088889,15.927
2.94,23.27,6.899797222,16.095
2.95,23.28,6.944627778,16.139
2.96,23.27,6.989302778,16.083
2.97,23.27,7.0336,15.947
2.98,23.27,7.077786111,15.907
2.99,23.26,7.122088889,15.949
3,23.27,7.166258333,15.901
3.01,23.25,7.2102,15.819
3.02,23.26,7.253941667,15.747
3.03,23.28,7.297511111,15.685
3.04,23.27,7.341344444,15.78
3.05,23.27,7.385458333,15.881
3.06,23.28,7.429722222,15.935
3.07,23.28,7.474191667,16.009
3.08,23.27,7.518805556,16.061
3.09,23.27,7.563255556,16.002
3.1,23.28,7.607844444,16.052
3.11,23.28,7.652422222,16.048
3.12,23.27,7.697291667,16.153
3.13,23.26,7.742727778,16.357
3.14,23.27,7.788416667,16.448
3.15,23.28,7.834455556,16.574
3.16,23.28,7.880641667,16.627
3.17,23.29,7.9271,16.725
3.18,23.27,7.973766667,16.8
3.19,23.28,8.020130556,16.691
3.2,23.27,8.066525,16.702
3.21,23.28,8.112977778,16.723
3.22,23.27,8.159202778,16.641
3.23,23.26,8.2054,16.631
3.24,23.27,8.251630556,16.643
3.25,23.27,8.297961111,16.679
3.26,23.28,8.344455556,16.738
3.27,23.28,8.391047222,16.773
3.28,23.28,8.437822222,16.839
3.29,23.27,8.484855556,16.932
3.3,23.27,8.532202778,17.045
3.31,23.27,8.579861111,17.157
3.32,23.28,8.6276,17.186
3.33,23.29,8.675080556,17.093
3.34,23.29,8.722602778,17.108
3.35,23.28,8.770277778,17.163
3.36,23.28,8.817669444,17.061
3.37,23.27,8.864666667,16.919
3.38,23.27,8.911630556,16.907
3.39,23.28,8.958308333,16.804
3.4,23.27,9.004691667,16.698
3.41,23.28,9.050872222,16.625
3.42,23.29,9.096986111,16.601
3.43,23.29,9.143327778,16.683
3.44,23.27,9.189855556,16.75
3.45,23.28,9.236808333,16.903
3.46,23.28,9.284305556,17.099
3.47,23.29,9.331619444,17.033
3.48,23.29,9.378483333,16.871
3.49,23.3,9.4249,16.71
3.5,23.29,9.471308333,16.707
3.51,23.3,9.517908333,16.776
3.52,23.29,9.564386111,16.732
3.53,23.28,9.610833333,16.721
3.54,23.28,9.65755,16.818
3.55,23.29,9.704911111,17.05
3.56,23.29,9.752530556,17.143
3.57,23.29,9.800219444,17.168
3.58,23.29,9.847611111,17.061
3.59,23.29,9.895269444,17.157
3.6,23.3,9.942944444,17.163
3.61,23.29,9.991125,17.345
3.62,23.29,10.03959722,17.45
3.63,23.29,10.08782778,17.363
3.64,23.31,10.13596667,17.33
3.65,23.31,10.18374444,17.2
3.66,23.29,10.23155278,17.211
3.67,23.29,10.27932778,17.199
3.68,23.29,10.32705556,17.182
3.69,23.29,10.375075,17.287
3.7,23.29,10.42337222,17.387
3.71,23.31,10.47168333,17.392
3.72,23.3,10.52009444,17.428
3.73,23.31,10.56866111,17.484
3.74,23.31,10.61727778,17.502
3.75,23.29,10.66586667,17.492
3.76,23.28,10.71428889,17.432
3.77,23.28,10.76296667,17.524
3.78,23.31,10.81196389,17.639
3.79,23.31,10.86108611,17.684
3.8,23.3,10.90974167,17.516
3.81,23.29,10.95801944,17.38
3.82,23.31,11.00633611,17.394
3.83,23.3,11.05473056,17.422
3.84,23.3,11.10316389,17.436
3.85,23.29,11.15184722,17.526
3.86,23.3,11.20044444,17.495
3.87,23.29,11.24889167,17.441
3.88,23.29,11.29736111,17.449
3.89,23.3,11.34621389,17.587
3.9,23.29,11.39507778,17.591
3.91,23.29,11.44350833,17.435
3.92,23.28,11.49207222,17.483
3.93,23.29,11.54095556,17.598
3.94,23.3,11.58993611,17.633
3.95,23.3,11.63899722,17.662
3.96,23.29,11.68788056,17.598
3.97,23.3,11.73675278,17.594
3.98,23.3,11.78591944,17.7
3.99,23.3,11.83522778,17.751
4,23.3,11.88452778,17.748
4.01,23.3,11.934025,17.819
4.02,23.29,11.98369444,17.881
4.03,23.3,12.03303333,17.762
4.04,23.3,12.08205833,17.649
4.05,23.29,12.13074722,17.528
4.06,23.3,12.17927778,17.471
4.07,23.28,12.2279,17.504
4.08,23.29,12.27687222,17.63
4.09,23.29,12.32626944,17.783
4.1,23.29,12.37590556,17.869
4.11,23.3,12.42548333,17.848
4.12,23.3,12.47473333,17.73
4.13,23.3,12.52414167,17.787
4.14,23.29,12.57369444,17.839
4.15,23.3,12.62306389,17.773
4.16,23.31,12.67241389,17.766
4.17,23.32,12.72188889,17.811
4.18,23.31,12.77150556,17.862
4.19,23.31,12.82121667,17.896
4.2,23.3,12.87093889,17.9
4.21,23.29,12.92053889,17.856
4.22,23.31,12.97036667,17.938
4.23,23.31,13.02016944,17.929
4.24,23.31,13.07025278,18.03
4.25,23.32,13.12051111,18.093
4.26,23.32,13.17090833,18.143
4.27,23.3,13.22114167,18.084
4.28,23.31,13.27154167,18.144
4.29,23.31,13.32196944,18.154
4.3,23.32,13.37237222,18.145
4.31,23.33,13.42296944,18.215
4.32,23.31,13.47363611,18.24
4.33,23.32,13.52446667,18.299
4.34,23.33,13.57547222,18.362
4.35,23.32,13.62653611,18.383
4.36,23.31,13.67733333,18.287
4.37,23.32,13.72804444,18.256
4.38,23.32,13.77866389,18.223
4.39,23.32,13.82892222,18.093
4.4,23.32,13.87914444,18.08
4.41,23.33,13.92951111,18.132
4.42,23.32,13.979975,18.167
4.43,23.32,14.03054722,18.206
4.44,23.32,14.08115833,18.22
4.45,23.31,14.131775,18.222
4.46,23.33,14.18232222,18.197
4.47,23.31,14.23302778,18.254
4.48,23.31,14.28423333,18.434
4.49,23.3,14.33580833,18.567
4.5,23.31,14.3878,18.717
4.51,23.31,14.44011944,18.835
4.52,23.31,14.49222222,18.757
4.53,23.3,14.54428333,18.742
4.54,23.3,14.59636944,18.751
4.55,23.3,14.6485,18.767
4.56,23.31,14.70055556,18.74
4.57,23.29,14.75240556,18.666
4.58,23.29,14.80423056,18.657
4.59,23.31,14.85613333,18.685
4.6,23.32,14.90808611,18.703
4.61,23.31,14.95978889,18.613
4.62,23.3,15.01123056,18.519
4.63,23.29,15.06207778,18.305
4.64,23.3,15.11263333,18.2
4.65,23.31,15.16307778,18.16
4.66,23.3,15.21365,18.206
4.67,23.32,15.264475,18.297
4.68,23.33,15.31528333,18.291
4.69,23.31,15.36626389,18.353
4.7,23.31,15.41691667,18.235
4.71,23.29,15.46709167,18.063
4.72,23.31,15.51701389,17.972
4.73,23.32,15.56706667,18.019
4.74,23.32,15.61717222,18.038
4.75,23.32,15.66733611,18.059
4.76,23.31,15.71758056,18.088
4.77,23.31,15.76771667,18.049
4.78,23.33,15.81783611,18.043
4.79,23.31,15.86788611,18.018
4.8,23.32,15.91815278,18.096
4.81,23.31,15.968575,18.152
4.82,23.34,16.01963333,18.381
4.83,23.31,16.07088056,18.449
4.84,23.31,16.12223333,18.487
4.85,23.3,16.17325833,18.369
4.86,23.32,16.224325,18.384
4.87,23.32,16.27560556,18.461
4.88,23.31,16.32699444,18.5
4.89,23.3,16.37843056,18.517
4.9,23.31,16.42994444,18.545
4.91,23.31,16.48166944,18.621
4.92,23.3,16.53334167,18.602
4.93,23.29,16.584925,18.57
4.94,23.3,16.63650833,18.57
4.95,23.3,16.68829444,18.643
4.96,23.31,16.74012778,18.66
4.97,23.31,16.79233611,18.795
4.98,23.31,16.84456111,18.801
